________________________________________________________________________________________________________________________ Exportar ==>;;;;;;;;;
;;;;;;;;;
Año;Cod. Ubigeo;Departamento;Provincia;Distrito;Cod CIIU (Rev 3);Sector;Sub Sector;Actividad Económica;Cant. Contrib
2025;150130;LIMA;LIMA;SAN BORJA;3699;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.;83
2025;150130;LIMA;LIMA;SAN BORJA;3710;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS METALICOS;2
2025;150130;LIMA;LIMA;SAN BORJA;3720;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS NO METALICOS;1
2025;150130;LIMA;LIMA;SAN BORJA;4010;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA;46
2025;150130;LIMA;LIMA;SAN BORJA;4020;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;FAB. DE GAS, DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIA;2
2025;150130;LIMA;LIMA;SAN BORJA;4030;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;SUMINISTRO DE VAPOR Y AGUA CALIENTE;4
2025;150130;LIMA;LIMA;SAN BORJA;4100;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA;5
2025;150130;LIMA;LIMA;SAN BORJA;4510;F.- CONSTRUCCION;CONSTRUCCION;PREPARACION DEL TERRENO;7
2025;150130;LIMA;LIMA;SAN BORJA;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";1051
2025;150130;LIMA;LIMA;SAN BORJA;4530;F.- CONSTRUCCION;CONSTRUCCION;ACONDICIONAMIENTO DE EDIFICIOS;146
2025;150130;LIMA;LIMA;SAN BORJA;4540;F.- CONSTRUCCION;CONSTRUCCION;TERMINACION DE EDIFICIOS;69
2025;150130;LIMA;LIMA;SAN BORJA;4550;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE CONSTRUCCION O DEMOLICION DOTADO DE OPERARIOS;5
2025;150130;LIMA;LIMA;SAN BORJA;5010;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA DE VEHICULOS AUTOMOTORES;79
2025;150130;LIMA;LIMA;SAN BORJA;5020;G.- COMERCIO;COMERCIO AUTOMOTRIZ;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES;186
2025;150130;LIMA;LIMA;SAN BORJA;5030;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES;179
2025;150130;LIMA;LIMA;SAN BORJA;5040;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA, MANTEN. Y REPARAC. DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS;33
2025;150130;LIMA;LIMA;SAN BORJA;5050;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES;32
2025;150130;LIMA;LIMA;SAN BORJA;5110;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;723
2025;150130;LIMA;LIMA;SAN BORJA;5121;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS;55
2025;150130;LIMA;LIMA;SAN BORJA;5122;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;426
2025;150130;LIMA;LIMA;SAN BORJA;5131;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO;252
2025;150130;LIMA;LIMA;SAN BORJA;5139;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS ENSERES DOMESTICOS;190
2025;150130;LIMA;LIMA;SAN BORJA;5141;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y DE PRODUCTOS CONEXOS;36
2025;150130;LIMA;LIMA;SAN BORJA;5142;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE METALES Y MINERALES METALIFEROS;56
2025;150130;LIMA;LIMA;SAN BORJA;5143;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE  MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO, Y MATERIALES DE FONTANERIA Y CALEFACCION;238
2025;150130;LIMA;LIMA;SAN BORJA;5149;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS;16
2025;150130;LIMA;LIMA;SAN BORJA;5150;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES;336
2025;150130;LIMA;LIMA;SAN BORJA;5190;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS;921
2025;150130;LIMA;LIMA;SAN BORJA;5211;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES NO ESPECIALIZADOS CON SURTIDO COMPUESTO;207
2025;150130;LIMA;LIMA;SAN BORJA;5219;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES NO ESPECIALIZADOS;532
2025;150130;LIMA;LIMA;SAN BORJA;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;661
2025;150130;LIMA;LIMA;SAN BORJA;5231;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR;263
2025;150130;LIMA;LIMA;SAN BORJA;5232;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO;604
2025;150130;LIMA;LIMA;SAN BORJA;5233;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO;101
2025;150130;LIMA;LIMA;SAN BORJA;5234;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO;153
2025;150130;LIMA;LIMA;SAN BORJA;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;1499
2025;150130;LIMA;LIMA;SAN BORJA;5240;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES DE ARTICULOS USADOS;42
2025;150130;LIMA;LIMA;SAN BORJA;5251;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN EMPRESAS DE VENTA POR CORREO;193
2025;150130;LIMA;LIMA;SAN BORJA;5252;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN PUESTOS DE VENTA Y MERCADOS;254
2025;150130;LIMA;LIMA;SAN BORJA;5259;G.- COMERCIO;COMERCIO AL POR MENOR;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES;788
2025;150130;LIMA;LIMA;SAN BORJA;5260;G.- COMERCIO;COMERCIO AL POR MENOR;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;87
2025;150130;LIMA;LIMA;SAN BORJA;5510;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;HOTELES, CAMPAMENTOS Y OTROS TIPOS DE HOSPEDAJE TEMPORAL;139
2025;150130;LIMA;LIMA;SAN BORJA;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;1555
2025;150130;LIMA;LIMA;SAN BORJA;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;658
2025;150130;LIMA;LIMA;SAN BORJA;6022;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE NO REGULAR DE PASAJEROS POR VIA TERRESTRE;74
2025;150130;LIMA;LIMA;SAN BORJA;6023;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE  DE CARGA POR CARRETERA;396
2025;150130;LIMA;LIMA;SAN BORJA;6030;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE POR TUBERIAS;2
2025;150130;LIMA;LIMA;SAN BORJA;6110;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE MARITIMO Y DE CABOTAJE;8
2025;150130;LIMA;LIMA;SAN BORJA;6120;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE POR VIAS DE NAVEGACION INTERIORES;1
2025;150130;LIMA;LIMA;SAN BORJA;6210;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE REGULAR POR VIA AEREA;28
2025;150130;LIMA;LIMA;SAN BORJA;6220;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE NO REGULAR POR VIA AEREA;1
2025;150130;LIMA;LIMA;SAN BORJA;6301;E.- OTROS SERVICIOS;OTROS;MANIPULACION DE LA CARGA;15
2025;150130;LIMA;LIMA;SAN BORJA;6302;E.- OTROS SERVICIOS;OTROS;ALMACENAMIENTO Y DEPOSITO;16
2025;150130;LIMA;LIMA;SAN BORJA;6303;E.- OTROS SERVICIOS;TRANSPORTES;OTRAS ACTIVIDADES DE TRANSPORTE COMPLEMENTARIAS;185
2025;150130;LIMA;LIMA;SAN BORJA;6304;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;"ACTIVIDADES DE AGENCIAS DE VIAJES Y ORGANIZADORES DE VIAJES; ACTIVIDADES DE ASISTENCIA A TURISTAS N.C.P.";256
2025;150130;LIMA;LIMA;SAN BORJA;6309;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS AGENCIAS DE TRANSPORTE;59
2025;150130;LIMA;LIMA;SAN BORJA;6411;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES POSTALES NACIONALES;7
2025;150130;LIMA;LIMA;SAN BORJA;6412;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE CORREO DISTINTAS DE LAS ACTIVIDADES POSTALES NACIONALES;266
2025;150130;LIMA;LIMA;SAN BORJA;6420;E.- OTROS SERVICIOS;TELECOMUNICACIONES;TELECOMUNICACIONES;302
2025;150130;LIMA;LIMA;SAN BORJA;6511;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;BANCA CENTRAL;2
2025;150130;LIMA;LIMA;SAN BORJA;6519;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;OTROS TIPOS DE INTERMEDIACION MONETARIA;93
2025;150130;LIMA;LIMA;SAN BORJA;6591;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ARRENDAMIENTO FINANCIERO;13
2025;150130;LIMA;LIMA;SAN BORJA;6592;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;OTROS TIPOS DE CREDITO;7
2025;150130;LIMA;LIMA;SAN BORJA;6599;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;OTROS TIPOS DE INTERMEDIACION FINANCIERA N.C.P.;169
2025;150130;LIMA;LIMA;SAN BORJA;6601;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;PLANES DE SEGUROS DE VIDA;4
2025;150130;LIMA;LIMA;SAN BORJA;6602;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;PLANES DE PENSIONES;8
2025;150130;LIMA;LIMA;SAN BORJA;6603;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;PLANES DE SEGUROS GENERALES;40
2025;150130;LIMA;LIMA;SAN BORJA;6711;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ADMINISTRACION DE MERCADOS FINANCIEROS;20
2025;150130;LIMA;LIMA;SAN BORJA;6712;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ACTIVIDADES BURSATILES;85
2025;150130;LIMA;LIMA;SAN BORJA;6719;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ACTIVIDADES AUXILIARES DE LA INTERMEDIACION FINANCIERA N.C.P.;65
2025;150130;LIMA;LIMA;SAN BORJA;6720;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ACTIVIDADES AUXILIARES DE LA FINANCIACION DE PLANES DE SEGUROS Y DE PENSIONES;112
2025;150130;LIMA;LIMA;SAN BORJA;7010;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;6896
2025;150130;LIMA;LIMA;SAN BORJA;7020;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;1021
2025;150130;LIMA;LIMA;SAN BORJA;7111;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE TRANSPORTE POR VIA TERRESTRE;246
2025;150130;LIMA;LIMA;SAN BORJA;7113;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE TRANSPORTE POR VIA AEREA;1
2025;150130;LIMA;LIMA;SAN BORJA;7121;E.- OTROS SERVICIOS;OTROS;ALQUILER DE MAQUINARIA Y EQUIPO AGROPECUARIO;1
2025;150130;LIMA;LIMA;SAN BORJA;7122;E.- OTROS SERVICIOS;OTROS;ALQUILER DE MAQUINARIA Y EQUIPO DE CONSTRUCCION E INGENIERIA CIVIL;6
2025;150130;LIMA;LIMA;SAN BORJA;7123;E.- OTROS SERVICIOS;OTROS;ALQUILER DE MAQUINARIA Y EQUIPO DE OFICINA (INCLUSO COMPUTADORAS);6
2025;150130;LIMA;LIMA;SAN BORJA;7129;E.- OTROS SERVICIOS;OTROS;ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.;139
2025;150130;LIMA;LIMA;SAN BORJA;7130;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS N.C.P.;55
2025;150130;LIMA;LIMA;SAN BORJA;7210;E.- OTROS SERVICIOS;OTROS;CONSULTORES EN EQUIPO DE INFORMATICA;79
2025;150130;LIMA;LIMA;SAN BORJA;7220;E.- OTROS SERVICIOS;OTROS;CONSULTORES EN PROGRAMAS DE INFORMATICA Y SUMINISTRO DE PROGRAMAS DE INFORMATICA;1096
2025;150130;LIMA;LIMA;SAN BORJA;7230;E.- OTROS SERVICIOS;OTROS;PROCESAMIENTO DE DATOS;121
2025;150130;LIMA;LIMA;SAN BORJA;7240;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES RELACIONADAS CON BASES DE DATOS;55
2025;150130;LIMA;LIMA;SAN BORJA;7250;E.- OTROS SERVICIOS;OTROS;MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA;99
2025;150130;LIMA;LIMA;SAN BORJA;7290;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE INFORMATICA;833
2025;150130;LIMA;LIMA;SAN BORJA;7310;E.- OTROS SERVICIOS;OTROS;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA;150
2025;150130;LIMA;LIMA;SAN BORJA;7320;E.- OTROS SERVICIOS;OTROS;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES;256
2025;150130;LIMA;LIMA;SAN BORJA;7411;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES JURIDICAS;2704
2025;150130;LIMA;LIMA;SAN BORJA;7412;E.- OTROS SERVICIOS;OTROS;"ACTIVIDADES DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS";2043
2025;150130;LIMA;LIMA;SAN BORJA;7413;E.- OTROS SERVICIOS;OTROS;INVESTIGACION DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA;191
2025;150130;LIMA;LIMA;SAN BORJA;7414;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;6110
2025;150130;LIMA;LIMA;SAN BORJA;7421;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE ASESORAMIENTO TECNICO;3991
2025;150130;LIMA;LIMA;SAN BORJA;7422;E.- OTROS SERVICIOS;OTROS;ENSAYOS Y ANALISIS TECNICOS;53
2025;150130;LIMA;LIMA;SAN BORJA;7430;E.- OTROS SERVICIOS;OTROS;PUBLICIDAD;1233
2025;150130;LIMA;LIMA;SAN BORJA;7491;E.- OTROS SERVICIOS;OTROS;OBTENCION Y DOTACION DE PERSONAL;236
2025;150130;LIMA;LIMA;SAN BORJA;7492;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE INVESTIGACION Y SEGURIDAD;463
2025;150130;LIMA;LIMA;SAN BORJA;7493;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE LIMPIEZA DE EDIFICIOS;155
2025;150130;LIMA;LIMA;SAN BORJA;7494;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE FOTOGRAFIA;221
2025;150130;LIMA;LIMA;SAN BORJA;7495;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ENVASE Y EMPAQUE;14
2025;150130;LIMA;LIMA;SAN BORJA;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;17367
2025;150130;LIMA;LIMA;SAN BORJA;7511;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL;409
2025;150130;LIMA;LIMA;SAN BORJA;7512;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES Y OTROS SERVICIOS SOCIALES, EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL;38
2025;150130;LIMA;LIMA;SAN BORJA;7513;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;REGULACION Y FACILITACION DE LA ACTIVIDAD ECONOMICA;28
2025;150130;LIMA;LIMA;SAN BORJA;7514;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACION PUBLICA EN GENERAL;27
2025;150130;LIMA;LIMA;SAN BORJA;7521;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;RELACIONES EXTERIORES;4
2025;150130;LIMA;LIMA;SAN BORJA;7522;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE DEFENSA;24
2025;150130;LIMA;LIMA;SAN BORJA;7523;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PUBLICO Y DE SEGURIDAD;60
2025;150130;LIMA;LIMA;SAN BORJA;7530;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA;3
2025;150130;LIMA;LIMA;SAN BORJA;8010;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA PRIMARIA;610
2025;150130;LIMA;LIMA;SAN BORJA;8021;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SECUNDARIA DE FORMACION GENERAL;280
2025;150130;LIMA;LIMA;SAN BORJA;8022;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SECUNDARIA DE FORMACION TECNICA Y PROFESIONAL;47
2025;150130;LIMA;LIMA;SAN BORJA;8030;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SUPERIOR;739
2025;150130;LIMA;LIMA;SAN BORJA;8090;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA DE ADULTOS Y OTROS TIPOS DE ENSE ANZA;720
2025;150130;LIMA;LIMA;SAN BORJA;8511;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES DE HOSPITALES;153
2025;150130;LIMA;LIMA;SAN BORJA;8512;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;3537
2025;150130;LIMA;LIMA;SAN BORJA;8519;E.- OTROS SERVICIOS;SALUD;OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA;2098
2025;150130;LIMA;LIMA;SAN BORJA;8520;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES VETERINARIAS;160
2025;150130;LIMA;LIMA;SAN BORJA;8531;E.- OTROS SERVICIOS;SALUD;SERVICIOS SOCIALES CON ALOJAMIENTO;52
2025;150130;LIMA;LIMA;SAN BORJA;8532;E.- OTROS SERVICIOS;SALUD;SERVICIOS SOCIALES SIN ALOJAMIENTO;58
2025;150130;LIMA;LIMA;SAN BORJA;9000;E.- OTROS SERVICIOS;OTROS;ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES;14
2025;150130;LIMA;LIMA;SAN BORJA;9111;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES;80
2025;150130;LIMA;LIMA;SAN BORJA;9112;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES PROFESIONALES;58
2025;150130;LIMA;LIMA;SAN BORJA;9120;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE SINDICATOS;17
2025;150130;LIMA;LIMA;SAN BORJA;9191;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS;31
2025;150130;LIMA;LIMA;SAN BORJA;9192;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES POLITICAS;2
2025;150130;LIMA;LIMA;SAN BORJA;9199;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.;846
2025;150130;LIMA;LIMA;SAN BORJA;9211;E.- OTROS SERVICIOS;OTROS;PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS;77
2025;150130;LIMA;LIMA;SAN BORJA;9212;E.- OTROS SERVICIOS;OTROS;EXHIBICION DE FILMES Y VIDEOCINTAS;2
2025;150130;LIMA;LIMA;SAN BORJA;9213;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE RADIO Y TELEVISION;289
2025;150130;LIMA;LIMA;SAN BORJA;9214;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES TEATRALES Y MUSICALES Y OTRAS ACTIVIDADES ARTISTICAS;144
2025;150130;LIMA;LIMA;SAN BORJA;9219;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ENTRETENIMIENTO N.C.P.;625
2025;150130;LIMA;LIMA;SAN BORJA;9220;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE AGENCIAS DE NOTICIAS;37
2025;150130;LIMA;LIMA;SAN BORJA;9231;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS;24
2025;150130;LIMA;LIMA;SAN BORJA;9232;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE MUSEOS Y PRESERVACION DE LUGARES Y EDIFICIOS HISTORICOS;7
2025;150130;LIMA;LIMA;SAN BORJA;9233;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE JARDINES BOTANICOS Y ZOOLOGICOS, Y DE PARQUES NACIONALES;26
2025;150130;LIMA;LIMA;SAN BORJA;9241;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DEPORTIVAS;306
2025;150130;LIMA;LIMA;SAN BORJA;9249;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ESPARCIMIENTO;128
2025;150130;LIMA;LIMA;SAN BORJA;9301;E.- OTROS SERVICIOS;OTROS;LAVADO Y LIMPIEZA DE PRENDAS DE TELA Y DE PIEL, INCLUSO LA LIMPIEZA EN SECO;111
2025;150130;LIMA;LIMA;SAN BORJA;9302;E.- OTROS SERVICIOS;OTROS;PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA;845
2025;150130;LIMA;LIMA;SAN BORJA;9303;E.- OTROS SERVICIOS;OTROS;POMPAS FUNEBRES Y ACTIVIDADES CONEXAS;21
2025;150130;LIMA;LIMA;SAN BORJA;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;26738
2025;150130;LIMA;LIMA;SAN BORJA;9500;E.- OTROS SERVICIOS;OTROS;HOGARES PRIVADOS CON SERVICIO DOMESTICO;75
2025;150130;LIMA;LIMA;SAN BORJA;9900;E.- OTROS SERVICIOS;OTROS;ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES;14
2025;150130;LIMA;LIMA;SAN BORJA;9999;E.- OTROS SERVICIOS;OTROS;OTROS;10
2025;150131;LIMA;LIMA;SAN ISIDRO;0111;A.- AGROPECUARIO;AGRICOLA;CULTIVOS DE CEREALES Y OTROS CULTIVOS N.C.P.;43
2025;150131;LIMA;LIMA;SAN ISIDRO;0112;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE HORTALIZAS Y LEGUMBRES, ESPECIALIDADES HORTICOLAS Y PRODUCTOS DE VIVERO;36
2025;150131;LIMA;LIMA;SAN ISIDRO;0113;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS SE UTILIZAN PARA PREPARAR BEBIDAS Y ESPECIAS;121
2025;150131;LIMA;LIMA;SAN ISIDRO;0121;A.- AGROPECUARIO;PECUARIO;"CRIA DE GANADO VACUNO Y DE OVEJAS, CABRAS, CABALLOS, ASNOS, MULAS Y BURDEGANOS; CRIA DE GANADO LECHERO";12
2025;150131;LIMA;LIMA;SAN ISIDRO;0122;A.- AGROPECUARIO;PECUARIO;"CRIA DE OTROS ANIMALES; ELABORACION DE PRODUCTOS ANIMALES N.C.P.";19
2025;150131;LIMA;LIMA;SAN ISIDRO;0130;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES (EXPLOTACION MIXTA);22
